Version 0.61
                                                                                                                                                                                                                                                                            ;
+-------------------------------------------------+-------------+---------------------------+---------------+-------------+------+--------------+---------+-----------+------+--------------+--------------+-------------------+------------------+-----------------------------------------------------------------------------------------------------------------------+--------------+
; Compilation Hierarchy Node                      ; Logic Cells ; Dedicated Logic Registers ; I/O Registers ; Memory Bits ; M9Ks ; DSP Elements ; DSP 9x9 ; DSP 18x18 ; Pins ; Virtual Pins ; LUT-Only LCs ; Register-Only LCs ; LUT/Register LCs ; Full Hierarchy Name                                                                                                   ; Library Name ;
;       |jt12_sh_rst:u_ssg_inv|                   ; 21 (21)     ; 21 (21)                   ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 21 (21)          ; |jt12|jt12_eg:u_eg|jt12_sh_rst:u_ssg_inv                                                                              ; work         ;
;    |jt12_lfo:u_lfo|                             ; 27 (27)     ; 14 (14)                   ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 13 (13)      ; 0 (0)             ; 14 (14)          ; |jt12|jt12_lfo:u_lfo                                                                                                  ; work         ;
;    |jt12_mmr:u_mmr|                             ; 499 (173)   ; 339 (131)                 ; 0 (0)         ; 1408        ; 2    ; 0            ; 0       ; 0         ; 0    ; 0            ; 159 (43)     ; 44 (39)           ; 296 (54)         ; |jt12|jt12_mmr:u_mmr                                                                                                  ; work         ;
;       |jt12_div:u_div|                          ; 7 (7)       ; 5 (5)                     ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 2 (2)        ; 0 (0)             ; 5 (5)            ; |jt12|jt12_mmr:u_mmr|jt12_div:u_div                                                                                   ; work         ;
;       |jt12_reg:u_reg|                          ; 356 (139)   ; 203 (10)                  ; 0 (0)         ; 1408        ; 2    ; 0            ; 0       ; 0         ; 0    ; 0            ; 114 (90)     ; 5 (1)             ; 237 (48)         ; |jt12|jt12_mmr:u_mmr|jt12_reg:u_reg                                                                                   ; work         ;
;          |jt12_kon:u_kon|                       ; 39 (15)     ; 31 (8)                    ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 8 (7)        ; 3 (3)             ; 28 (6)           ; |jt12|jt12_mmr:u_mmr|jt12_reg:u_reg|jt12_kon:u_kon                                                                    ; work         ;
;             |jt12_sh_rst:u_konch|               ; 24 (24)     ; 23 (23)                   ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 1 (1)        ; 0 (0)             ; 23 (23)          ; |jt12|jt12_mmr:u_mmr|jt12_reg:u_reg|jt12_kon:u_kon|jt12_sh_rst:u_konch                                                ; work         ;
;          |jt12_mod:u_mod|                       ; 10 (10)     ; 0 (0)                     ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 10 (10)      ; 0 (0)             ; 0 (0)            ; |jt12|jt12_mmr:u_mmr|jt12_reg:u_reg|jt12_mod:u_mod                                                                    ; work         ;
;          |jt12_opram:u_opram|                   ; 0 (0)       ; 0 (0)                     ; 0 (0)         ; 1408        ; 2    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 0 (0)            ; |jt12|jt12_mmr:u_mmr|jt12_reg:u_reg|jt12_opram:u_opram                                                                ; work         ;
;             |altsyncram:ram_rtl_0|              ; 0 (0)       ; 0 (0)                     ; 0 (0)         ; 1408        ; 2    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 0 (0)            ; |jt12|jt12_mmr:u_mmr|jt12_reg:u_reg|jt12_opram:u_opram|altsyncram:ram_rtl_0                                           ; work         ;
;                |altsyncram_1od1:auto_generated| ; 0 (0)       ; 0 (0)                     ; 0 (0)         ; 1408        ; 2    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 0 (0)            ; |jt12|jt12_mmr:u_mmr|jt12_reg:u_reg|jt12_opram:u_opram|altsyncram:ram_rtl_0|altsyncram_1od1:auto_generated            ; work         ;
;          |jt12_sh_rst:u_regch_rl|               ; 12 (12)     ; 12 (12)                   ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 12 (12)          ; |jt12|jt12_mmr:u_mmr|jt12_reg:u_reg|jt12_sh_rst:u_regch_rl                                                            ; work         ;
;          |jt12_sh_rst:u_regch|                  ; 154 (154)   ; 150 (150)                 ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 4 (4)        ; 1 (1)             ; 149 (149)        ; |jt12|jt12_mmr:u_mmr|jt12_reg:u_reg|jt12_sh_rst:u_regch                                                               ; work         ;
;          |jt12_sumch:u_opch_II|                 ; 2 (2)       ; 0 (0)                     ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 2 (2)        ; 0 (0)             ; 0 (0)            ; |jt12|jt12_mmr:u_mmr|jt12_reg:u_reg|jt12_sumch:u_opch_II                                                              ; work         ;
;    |jt12_op:u_op|                               ; 332 (332)   ; 70 (70)                   ; 0 (0)         ; 2912        ; 4    ; 0            ; 0       ; 0         ; 0    ; 0            ; 259 (259)    ; 3 (3)             ; 70 (70)          ; |jt12|jt12_op:u_op                                                                                                    ; work         ;
;       |jt12_exprom:u_exprom|                    ; 0 (0)       ; 0 (0)                     ; 0 (0)         ; 1440        ; 2    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 0 (0)            ; |jt12|jt12_op:u_op|jt12_exprom:u_exprom                                                                               ; work         ;
;          |altsyncram:explut_jt51_rtl_0|         ; 0 (0)       ; 0 (0)                     ; 0 (0)         ; 1440        ; 2    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 0 (0)            ; |jt12|jt12_op:u_op|jt12_exprom:u_exprom|altsyncram:explut_jt51_rtl_0                                                  ; work         ;
;             |altsyncram_d381:auto_generated|    ; 0 (0)       ; 0 (0)                     ; 0 (0)         ; 1440        ; 2    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 0 (0)            ; |jt12|jt12_op:u_op|jt12_exprom:u_exprom|altsyncram:explut_jt51_rtl_0|altsyncram_d381:auto_generated                   ; work         ;
;       |jt12_phrom:u_phrom|                      ; 0 (0)       ; 0 (0)                     ; 0 (0)         ; 1472        ; 2    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 0 (0)            ; |jt12|jt12_op:u_op|jt12_phrom:u_phrom                                                                                 ; work         ;
;          |altsyncram:sinetable_rtl_0|           ; 0 (0)       ; 0 (0)                     ; 0 (0)         ; 1472        ; 2    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 0 (0)            ; |jt12|jt12_op:u_op|jt12_phrom:u_phrom|altsyncram:sinetable_rtl_0                                                      ; work         ;
;             |altsyncram_ir71:auto_generated|    ; 0 (0)       ; 0 (0)                     ; 0 (0)         ; 1472        ; 2    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 0 (0)            ; |jt12|jt12_op:u_op|jt12_phrom:u_phrom|altsyncram:sinetable_rtl_0|altsyncram_ir71:auto_generated                       ; work         ;
;    |jt12_pg:u_pg|                               ; 750 (30)    ; 508 (28)                  ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 236 (2)      ; 2 (2)             ; 512 (18)         ; |jt12|jt12_pg:u_pg                                                                                                    ; work         ;
;       |jt12_pg_comb:u_comb|                     ; 247 (0)     ; 0 (0)                     ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 233 (0)      ; 0 (0)             ; 14 (0)           ; |jt12|jt12_pg:u_pg|jt12_pg_comb:u_comb                                                                                ; work         ;
;          |jt12_pg_dt:u_dt|                      ; 32 (32)     ; 0 (0)                     ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 29 (29)      ; 0 (0)             ; 3 (3)            ; |jt12|jt12_pg:u_pg|jt12_pg_comb:u_comb|jt12_pg_dt:u_dt                                                                ; work         ;
;          |jt12_pg_inc:u_inc|                    ; 36 (36)     ; 0 (0)                     ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 28 (28)      ; 0 (0)             ; 8 (8)            ; |jt12|jt12_pg:u_pg|jt12_pg_comb:u_comb|jt12_pg_inc:u_inc                                                              ; work         ;
;          |jt12_pg_sum:u_sum|                    ; 130 (38)    ; 0 (0)                     ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 130 (38)     ; 0 (0)             ; 0 (0)            ; |jt12|jt12_pg:u_pg|jt12_pg_comb:u_comb|jt12_pg_sum:u_sum                                                              ; work         ;
;             |lpm_mult:Mult0|                    ; 92 (0)      ; 0 (0)                     ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 92 (0)       ; 0 (0)             ; 0 (0)            ; |jt12|jt12_pg:u_pg|jt12_pg_comb:u_comb|jt12_pg_sum:u_sum|lpm_mult:Mult0                                               ; work         ;
;                |mult_9at:auto_generated|        ; 92 (92)     ; 0 (0)                     ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 92 (92)      ; 0 (0)             ; 0 (0)            ; |jt12|jt12_pg:u_pg|jt12_pg_comb:u_comb|jt12_pg_sum:u_sum|lpm_mult:Mult0|mult_9at:auto_generated                       ; work         ;
;          |jt12_pm:u_pm|                         ; 49 (49)     ; 0 (0)                     ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 46 (46)      ; 0 (0)             ; 3 (3)            ; |jt12|jt12_pg:u_pg|jt12_pg_comb:u_comb|jt12_pm:u_pm                                                                   ; work         ;
;       |jt12_sh_rst:u_pad|                       ; 61 (61)     ; 60 (60)                   ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 1 (1)        ; 0 (0)             ; 60 (60)          ; |jt12|jt12_pg:u_pg|jt12_sh_rst:u_pad                                                                                  ; work         ;
;       |jt12_sh_rst:u_phsh|                      ; 420 (420)   ; 420 (420)                 ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 420 (420)        ; |jt12|jt12_pg:u_pg|jt12_sh_rst:u_phsh                                                                                 ; work         ;
;    |jt12_timers:u_timers|                       ; 69 (1)      ; 34 (0)                    ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 27 (0)       ; 0 (0)             ; 42 (1)           ; |jt12|jt12_timers:u_timers                                                                                            ; work         ;
;       |jt12_timer:timer_A|                      ; 34 (34)     ; 16 (16)                   ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 16 (16)      ; 0 (0)             ; 18 (18)          ; |jt12|jt12_timers:u_timers|jt12_timer:timer_A                                                                         ; work         ;
;       |jt12_timer:timer_B|                      ; 34 (34)     ; 18 (18)                   ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 11 (11)      ; 0 (0)             ; 23 (23)          ; |jt12|jt12_timers:u_timers|jt12_timer:timer_B                                                                         ; work         ;
+-------------------------------------------------+-------------+---------------------------+---------------+-------------+------+--------------+---------+-----------+------+--------------+--------------+-------------------+------------------+-----------------------------------------------------------------------------------------------------------------------+--------------+
